url,Broken_link_count,Start_render_time_ms,Document_complete_time_ms,Response_time_ms,Load_time_ms,DOM_Content_Loaded_Time_ms,First_byte_TTFB_ms,Total_links,No_of_requests,Byte_in_bytes,Page_size_MB,Largest_contentful_paint_LCP_ms,Cumulative_Layout_Shift_CLS,First_Contentful_Paint_FCP_ms,Time_to_interactive_TTI_ms,Speed_Index_ms,Interaction_to_Next_Paint_INP_ms,Design_optimization_score,JavaScript_Execution_Time_ms,Main_Thread_Work_CPU_ms,CSS_Blocking_Time_ms
https://trabajaenelbcp.com,,,,,,,,,,,,,,,,,,,,,
https://bankofthewest.com,89.0,4704.282499999999,276.0,175.0,276.0,265.0,0.0,0.0,0.0,0.0,0.0,17243.618500000004,0.12716103898548564,4704.282499999999,43839.252655000004,14966.97490471246,,22.0,56986.80000000045,32373.726500000008,939.0
https://globalfoundries.com,95.0,4424.019,4537.0,543.0,4537.0,2724.0,135.0,152.0,85.0,2532095.0,2.395,11017.519,0.06804374240583232,4424.019,13737.414675,5686.824812040917,,36.0,8163.311999999877,1368.5959999999986,1827.0
https://sanofigenzyme.com,,,,,,,,,,,,,,,,,,,,,
https://bakermckenzie.com,0.0,4316.643500000001,2362.0,332.0,2362.0,2200.0,328.0,129.0,37.0,865579.0,0.819,7441.343500000001,0.12624883919040822,4316.643500000001,8633.46555,5146.155110697398,,33.0,6692.835999999992,1786.499999999999,2369.0
https://cma-cgm.com,0.0,4254.867,1115.0,333.0,1115.0,521.0,291.0,0.0,3.0,530.0,0.0,6710.867,0.14714675678289282,4254.867,32107.7207,8335.79307398794,,25.0,32882.82800000059,14577.571000000002,1450.0
https://belastingdienst.nl,0.0,7838.849999999999,9438.0,148.0,9438.0,6914.0,144.0,141.0,70.0,1585444.0,1.512,26952.338,0.18571687856206234,7838.849999999999,27038.0729,13571.768421024091,,17.0,14027.240000000043,3624.999999999998,1330.0
https://usaid.gov,0.0,2524.851,212.0,154.0,212.0,180.0,15.0,1.0,3.0,16051.0,0.014,2524.851,0.0,2524.851,2524.851,2524.851,,94.0,472.1000000000002,0.0,755.0
https://northeastern.edu,62.0,5982.309300000001,8542.0,112.0,8542.0,6365.0,35.0,234.0,185.0,4805353.0,4.547,26681.943799999994,1.0,5982.309300000001,56768.67513999997,32859.38609082231,,1.0,69256.32000000021,18469.0534,2826.0
https://mrdartclass.com,,,,,,,,,,,,,,,,,,,,,
https://southerncompany.com,4.0,4524.751159999999,4904.0,386.0,4904.0,1251.0,297.0,125.0,117.0,4959248.0,4.708,7304.8746200000005,0.36431688407952273,4524.751159999999,22405.57771,4941.879253849205,,16.0,17085.5799999999,7289.000000000005,2250.0
https://airproducts.com,0.0,,272.0,225.0,272.0,272.0,75.0,0.0,1.0,820.0,0.0,,,,,,,,,,
https://lyft.com,21.0,3566.8534999999997,2113.0,629.0,2113.0,2037.0,478.0,90.0,117.0,120667.0,0.112,3725.1944999999996,0.0,3566.8534999999997,26904.1238,4109.0072022779605,,50.0,19722.763999999792,8871.626000000004,0.0
https://deloitte.co.uk,0.0,7127.993,2912.0,147.0,2912.0,1686.0,52.0,436.0,99.0,1194825.0,1.124,14544.776249999995,0.0,7127.993,15695.559024999999,11663.60194305478,,27.0,16943.55200000048,2672.5554999999995,450.0
https://woolworthsgroup.com.au,0.0,4240.600200000001,2998.0,291.0,2998.0,2887.0,194.0,90.0,86.0,1299613.0,1.225,6768.173699999999,0.00021546409334827703,4240.600200000001,17446.34551,5554.194046208848,,34.0,13090.279999999993,4092.2242499999998,1097.0
https://missouri.edu,11.0,5247.7875,1636.0,100.0,1636.0,596.0,9.0,98.0,64.0,2071416.0,1.965,14944.197,0.0,5247.7875,14999.53645,6365.568816767427,,31.0,9324.347999999973,2901.3949999999995,624.0
https://newellbrands.com,3.0,4204.3345,1421.0,152.0,1421.0,1088.0,13.0,88.0,52.0,8018048.0,7.634,11391.533,0.0,4204.3345,12397.12965,6115.992334752396,,38.0,8271.883999999993,1185.1815000000001,1456.0
https://southernwine.com,,,,,,,,,,,,,,,,,,,,,
https://adm.com,0.0,,401.0,345.0,401.0,376.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://miami.edu,5.0,5152.732000000001,2689.0,129.0,2689.0,1360.0,30.0,219.0,92.0,13395481.0,12.765,23507.7745,0.0,5152.732000000001,24079.31665,6955.735303407211,,29.0,15674.303999999958,3498.748999999999,1212.0
https://carnival.com,1.0,8597.928,3761.0,318.0,3761.0,3469.0,252.0,138.0,264.0,11007343.0,10.46,15321.217,0.2832605499915559,8597.928,56138.8924,15048.57983453722,,11.0,65434.67600000326,29618.306500000002,5906.0
https://flsmidth.com,0.0,3274.3125,6028.0,317.0,6028.0,797.0,13.0,273.0,115.0,1701518.0,1.598,8487.472500000002,0.0,3274.3125,27558.020149999997,10200.414293090007,,30.0,30942.804000000062,11903.458000000002,0.0
https://iciciprulife.com,0.0,,2248.0,330.0,2248.0,2247.0,12.0,0.0,1.0,689.0,0.0,,,,,,,,,,
https://bridgestoneamericas.com,77.0,6088.505000000001,13550.0,373.0,13550.0,8054.0,368.0,87.0,81.0,28389799.0,27.058,18082.475,0.0,6088.505000000001,37487.796800000004,11934.546017283483,,26.0,46158.16800000012,24889.087000000003,1624.0
https://genesishcc.com,4.0,11493.264499999996,5139.0,136.0,5139.0,1677.0,56.0,39.0,59.0,6080942.0,7.843,36513.744499999986,0.09513608364333766,11493.264499999996,36599.75239999999,14304.8531298815,,24.0,16841.043999999976,2379.9710000000023,626.0
https://arrow.com,,4473.6205,783.0,249.0,783.0,747.0,0.0,0.0,0.0,0.0,0.0,7624.1085,0.0002831008670593848,4473.6205,42916.91660000001,9349.533744820135,,28.0,50360.444000001815,25827.919499999996,1558.0
https://gamestop.com,0.0,,347.0,156.0,347.0,347.0,33.0,1.0,4.0,11380.0,0.01,,,,,,,,,,
https://20h.com,,,,,,,,,,,,,,,,,,,,,
https://psypraxis.com,,,743.0,450.0,743.0,631.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,
https://gd.com,1.0,3473.8990000000003,2010.0,115.0,2010.0,943.0,16.0,129.0,36.0,1654117.0,1.568,6303.849500000001,0.02276331644052903,3473.8990000000003,14783.973450000001,4814.319417640756,,38.0,15895.155999999948,7874.434499999999,1821.0
https://fastenal.com,0.0,1681.581,334.0,69.0,334.0,333.0,15.0,0.0,1.0,683.0,0.0,10976.855500000001,0.9566565385893909,1681.581,21952.032850000007,7883.878331704271,,12.0,20335.26799999963,10135.766500000007,0.0
https://unam.mx,0.0,4168.682,525.0,135.0,525.0,521.0,33.0,1.0,7.0,11819.0,0.01,15618.472,0.03165374581628721,4168.682,18489.373,7851.423325423884,,29.0,34623.592000000026,9164.591,1756.0
https://discover.com,12.0,3649.2439999999997,4213.0,263.0,4213.0,1309.0,174.0,188.0,139.0,1369018.0,1.408,6765.414900000001,0.11256205902153903,3649.2439999999997,30663.345349999996,8938.777139566342,,28.0,33121.70400000021,11755.499999999998,941.0
https://erdf.fr,5.0,3714.2775,4173.0,630.0,4173.0,3357.0,405.0,96.0,117.0,1634692.0,1.529,11080.7335,0.1258062002415341,3714.2775,11952.780700000001,5213.274982589237,,31.0,12456.283999999954,2417.125250000001,340.0
https://adtrk.tw,0.0,,411.0,124.0,411.0,408.0,9.0,0.0,1.0,300.0,0.0,,,,,,,,,,
https://lh.com,0.0,4095.8244000000004,894.0,343.0,894.0,892.0,234.0,0.0,7.0,8313.0,0.006,7415.910000000001,0.04126052694674328,4095.8244000000004,52311.39140000004,15278.066375425533,,28.0,69632.30800000129,40930.66700000003,167.0
https://srnetconsulting.com,0.0,,214.0,174.0,214.0,211.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
https://chrisbradford.com,,,,,,,,,,,,,,,,,,,,,
https://jcpsky.net,0.0,,14253.0,456.0,14253.0,3705.0,227.0,380.0,166.0,426049.0,0.405,,,,,,,,,,
https://autoliv.com,97.0,3992.477,9110.0,327.0,9110.0,8872.0,199.0,280.0,100.0,1636905.0,1.536,13109.476999999999,0.04160635490511867,3992.477,21192.178,12177.720622865365,,27.0,28507.47999999983,12451.350999999999,1545.0
https://sykes.com,97.0,3150.8545,2489.0,381.0,2489.0,2424.0,314.0,196.0,92.0,1989179.0,1.872,3366.8545,0.0,3150.8545,14180.554500000002,4187.8089428878375,,56.0,9444.51999999998,2504.5205,619.0
https://ac-versailles.fr,0.0,3334.2570000000005,1681.0,727.0,1681.0,1536.0,200.0,1.0,4.0,9832.0,0.008,4188.8495,0.15674362089914945,3334.2570000000005,13242.761749999998,8624.892256356718,,35.0,18372.09199999986,4323.999999999998,267.0
https://loblaw.ca,14.0,6887.2564999999995,6372.0,239.0,6372.0,6370.0,183.0,102.0,101.0,10313703.0,9.854,12146.26375,0.0,6887.2564999999995,57381.54805000007,10359.904790136537,,26.0,36121.25600000016,10172.497500000005,3810.0
https://fema.gov,,5113.789000000002,3974.0,80.0,3974.0,1720.0,13.0,213.0,177.0,2334786.0,2.186,12046.469000000003,0.09464824332045432,5113.789000000002,22982.139950000004,18436.2267279004,,24.0,49775.216000000364,11752.165500000005,1562.0
https://hcsc.com,,,300.0,267.0,300.0,283.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,
https://kcl.ac.uk,4.0,4682.171,3585.0,907.0,3585.0,2788.0,281.0,132.0,39.0,953356.0,0.902,10199.752,0.0,4682.171,10587.08525,5977.488640016162,,33.0,6885.223999999964,2428.2774999999983,1652.0
https://jetblue.com,0.0,7886.147000000001,3410.0,58.0,3410.0,1029.0,9.0,152.0,39.0,509810.0,0.482,16805.509499999996,0.004098403040486542,7886.147000000001,25666.046549999992,8976.789941167073,,26.0,36755.68400000039,11334.858999999986,470.0
https://abercrombie.com,0.0,8609.182550000001,10337.0,191.0,10337.0,8284.0,157.0,327.0,383.0,2950328.0,2.794,16153.600250000001,0.24896224478941678,8609.182550000001,72618.08083500003,24290.75712153302,,13.0,97631.5480000038,48371.17215000003,3494.0
https://echogroupinc.com,0.0,5108.0244999999995,1394.0,127.0,1394.0,393.0,31.0,0.0,6.0,130973.0,0.123,12578.186999999996,0.0,5108.0244999999995,13035.19785,6680.113891399498,,30.0,12047.343999999941,4845.737000000001,2481.0
https://uga.edu,0.0,4759.6835,4836.0,444.0,4836.0,1630.0,327.0,63.0,121.0,8066676.0,8.06,16795.043999999998,0.001248233584897801,4759.6835,30433.731350000002,20328.04687633469,,26.0,23927.8719999999,8377.540500000008,1264.0
https://ogilvy.com,0.0,3704.111379999999,3691.0,71.0,3691.0,3070.0,36.0,613.0,250.0,16071099.0,15.255,69699.67838500008,0.0,3704.111379999999,84988.09849150006,55869.1173527824,,28.0,20669.38399999997,3112.0,602.0
https://ferrerocareers.com,6.0,3520.916,3016.0,13.0,3016.0,2308.0,9.0,74.0,72.0,3251429.0,3.092,4702.4885,0.024716201432391057,3520.916,20924.824000000008,6059.387894445458,,44.0,10086.355999999929,1724.0000000000018,342.0
https://totvs.com,85.0,2776.8485,1305.0,292.0,1305.0,1074.0,186.0,146.0,23.0,380699.0,0.359,3238.7555,0.0,2776.8485,12964.381200000002,3770.4175445059245,,57.0,12534.543999999905,7290.0430000000015,205.0
https://flowserve.com,99.0,6387.7665,2957.0,240.0,2957.0,1993.0,189.0,304.0,164.0,9008529.0,8.551,12311.766499999998,0.07194288152434047,6387.7665,37408.6752,12962.852256418504,,24.0,29423.67199999991,6893.0,2015.0
https://turnerconstruction.com,100.0,4605.79899,4179.0,437.0,4179.0,2045.0,315.0,179.0,57.0,345634.0,0.329,7136.91899,0.012362734359836345,4605.79899,15172.180326500002,8423.792799013003,,30.0,14548.927999999909,3890.124244999998,2146.0
https://assurant.com,6.0,5642.558,1944.0,539.0,1944.0,1526.0,419.0,110.0,122.0,135703.0,0.123,11712.963999999996,0.09356014580801944,5642.558,20725.57845,5642.558,,29.0,13544.987999999848,4073.499999999999,2655.0
https://ucf.edu,8.0,5960.652,1665.0,59.0,1665.0,777.0,14.0,100.0,78.0,3239270.0,3.071,24419.278,0.0,5960.652,24538.5529,8957.139245467284,,29.0,6664.915999999946,1978.3944999999962,2614.0
https://essalud.gob.pe,0.0,,4640.0,107.0,4640.0,4106.0,94.0,348.0,28.0,1441496.0,1.37,,,,,,,,,,
https://morrisons.jobs,5.0,3297.00846,4360.0,945.0,4360.0,2868.0,921.0,73.0,42.0,1119808.0,1.064,10912.75646,6.478791938701198e-05,3297.00846,13306.562260000002,6413.488796238225,,34.0,8359.799999999954,3218.0,561.0
https://massageenvy.com,0.0,8324.705000000002,4056.0,345.0,4056.0,2225.0,212.0,158.0,151.0,1884049.0,1.771,15261.060000000001,0.0,8324.705000000002,23684.518300000003,15949.456143999243,,25.0,22749.03599999989,6283.716999999998,4973.0
https://forever21.com,0.0,6573.9800000000005,2677.0,147.0,2677.0,1450.0,22.0,341.0,85.0,1821454.0,1.742,13646.1875,0.0,6573.9800000000005,15314.842400000001,8779.642324418019,,32.0,10278.859999999951,1282.1119999999992,0.0
https://hhs.gov,0.0,3903.9619999999995,704.0,391.0,704.0,701.0,346.0,0.0,1.0,678.0,0.0,12456.290500000001,0.3042716316590608,3903.9619999999995,18079.4603,6251.092233786325,,16.0,12522.235999999884,5996.999999999998,1149.0
https://hmrc.gov.uk,9.0,4474.815,3046.0,516.0,3046.0,2099.0,455.0,152.0,42.0,172520.0,0.158,11432.85525,0.5535153522143597,4474.815,11705.776875000001,4513.475514650534,,42.0,2214.011999999993,31.0,263.0
https://mazars.com,0.0,4482.609,3162.0,733.0,3162.0,2501.0,619.0,429.0,19.0,4973924.0,4.739,11788.083,0.0002790850910967576,4482.609,16249.612549999998,7588.244680301846,,34.0,6277.971999999948,1351.500000000001,1304.0
https://hallmark.com,0.0,,12717.0,1158.0,12717.0,1928.0,999.0,490.0,174.0,2325785.0,2.267,,,,,,,,,,
https://suncorp.com.au,24.0,6367.653999999999,3236.0,107.0,3236.0,1463.0,24.0,135.0,80.0,765289.0,0.719,16881.23675,0.24351500956347852,6367.653999999999,17031.065525000005,7807.423222578254,,16.0,14102.835999999885,4327.000000000002,2886.0
https://advanceautoparts.com,7.0,3228.3153999999995,7480.0,53.0,7480.0,1100.0,17.0,99.0,205.0,2532263.0,2.388,4968.934399999999,0.009921323315552706,3228.3153999999995,32540.553900000006,8084.544953749392,,38.0,31204.840000000324,18968.437000000005,1169.0
https://logica.com,0.0,3930.3265,1359.0,249.0,1359.0,1143.0,187.0,246.0,48.0,923487.0,0.87,5159.398499999999,0.0,3930.3265,6427.423500000001,3930.3265,,50.0,6125.935999999955,1005.0000000000002,1154.0
https://infosysbpm.com,10.0,7046.943249999999,5281.0,114.0,5281.0,2055.0,36.0,205.0,115.0,9080843.0,8.643,17452.896,0.03876698030056295,7046.943249999999,20823.412309999996,16737.374688849195,,25.0,29881.69200000249,10498.499999999989,3786.0
https://uq.edu.au,8.0,4671.7155,5142.0,917.0,5142.0,3126.0,194.0,274.0,79.0,753477.0,0.705,11690.0855,0.0,4671.7155,27430.189875000004,6496.050141512198,,30.0,22642.871999999923,11920.888749999996,2167.0
https://cabralsalainformatizada.blogspot.com,4.0,,438.0,98.0,438.0,281.0,74.0,14.0,13.0,154654.0,0.146,,,,,,,,,,
https://landmarkgroup.com,0.0,,332.0,25.0,332.0,235.0,22.0,1.0,8.0,73315.0,0.068,,,,,,,,,,
https://luxoft.com,12.0,4577.668,5109.0,955.0,5109.0,2908.0,816.0,349.0,62.0,946547.0,0.896,5039.6,0.000832433441768493,4577.668,14407.147249999998,5988.826482011594,,38.0,11852.707999999857,3726.442499999999,2208.0
https://ucalgary.ca,5.0,10623.4205,5242.0,145.0,5242.0,2494.0,40.0,236.0,75.0,1255024.0,1.203,17762.2345,0.002031509059851269,10623.4205,20078.519900000007,10623.4205,,26.0,12317.987999999943,3593.4080000000085,2328.0
https://toysrusinc.com,,,,,,,,,,,,,,,,,,,,,
https://chop.edu,96.0,6697.258000000001,1269.0,101.0,1269.0,845.0,13.0,198.0,47.0,5591025.0,5.324,26351.308000000005,0.5153677562933627,6697.258000000001,27684.283000000003,9353.88737818744,,6.0,15098.979999999987,3482.0,1635.0
https://mass.gov,0.0,3479.2985000000003,2130.0,88.0,2130.0,1183.0,30.0,112.0,40.0,789157.0,0.747,15311.814999999999,0.0,3479.2985000000003,15341.815,5811.045372684398,,34.0,7955.827999999908,2768.165,294.0
https://skf.com,0.0,7695.306950000001,2056.0,120.0,2056.0,2052.0,116.0,10.0,42.0,1241211.0,1.175,14412.36595,0.0,7695.306950000001,14420.208265,9367.872771131537,,27.0,11711.455999999896,3427.1062,0.0
https://westernunion.com,14.0,2604.4395,2474.0,74.0,2474.0,2431.0,64.0,678.0,42.0,58660.0,0.054,3310.9619999999995,0.0702712239754649,2604.4395,104991.31100000002,18509.105446163892,,48.0,125346.14400002224,79090.0885,0.0
https://bni.co.id,0.0,4585.905200000001,967.0,455.0,967.0,816.0,49.0,0.0,4.0,60577.0,0.057,8930.331200000004,0.715896027816615,4585.905200000001,36559.698410000026,16686.790070678006,,3.0,37876.447999999684,16804.461400000007,1864.0
https://fsu.edu,2.0,4299.5525,5990.0,524.0,5990.0,2633.0,76.0,155.0,56.0,900866.0,0.852,11224.891119999997,0.23664490239911085,4299.5525,15965.593100000006,4897.443379312155,,22.0,12614.055999999984,5318.999999999999,1749.0
https://caesars.com,0.0,7306.403,1962.0,123.0,1962.0,214.0,34.0,0.0,4.0,99123.0,0.094,65462.29624999998,1.0001496992319359,7306.403,86596.00042699995,39170.82184221783,,1.0,108718.44800000383,51673.75742999997,4905.0
https://oxy.com,0.0,3539.437,3253.0,257.0,3253.0,1245.0,182.0,117.0,54.0,9128765.0,8.698,10135.254999999997,0.014954327955838299,3539.437,16154.991650000004,8033.262323179859,,32.0,11099.771999999919,2609.499999999999,1395.0
https://lafitness.com,8.0,1883.9295,3310.0,181.0,3310.0,1711.0,94.0,167.0,101.0,473961.0,0.438,2714.9295,0.0,1883.9295,2714.9295,4327.9692560019075,,86.0,2322.1919999999986,318.0000000000002,465.0
https://shangri-la.com,4.0,14594.473499999998,4085.0,154.0,4085.0,3145.0,41.0,102.0,250.0,2677510.0,2.484,17955.5165,0.07776427703523693,14594.473499999998,21153.501900000003,14594.473499999998,,27.0,16285.279999999859,1582.220999999996,5307.0
https://iastate.edu,3.0,3583.54144,3164.0,142.0,3164.0,1485.0,71.0,137.0,77.0,1538281.0,1.458,9097.322,0.0,3583.54144,24700.541408000005,3894.574867403372,,37.0,16878.871999999807,3442.7842799999994,927.0
https://musc.edu,0.0,5422.889499999999,1970.0,512.0,1970.0,1037.0,101.0,687.0,40.0,1858506.0,1.767,13022.374499999998,0.0,5422.889499999999,16940.834150000002,5422.889499999999,,31.0,19990.307999999754,5125.880499999999,1935.0
https://disabilitymanagement.com,72.0,7975.625499999999,3679.0,162.0,3679.0,1701.0,72.0,74.0,97.0,1010530.0,0.941,14551.079999999993,0.4346787804587141,7975.625499999999,17276.68095000001,8818.67662940287,,7.0,23749.619999999686,4306.913000000002,4951.0
https://frontier.com,12.0,1437.1519999999998,191.0,162.0,191.0,190.0,48.0,0.0,1.0,881.0,0.001,13957.709249999996,0.5258280259595347,1437.1519999999998,46493.498907,16443.303834464943,,13.0,57443.18400000222,26827.151780000004,0.0
https://ca-cib.com,,,,,,,,,,,,,,,,,,,,,
https://autozone.com,0.0,,1081.0,211.0,1081.0,370.0,149.0,0.0,14.0,30128.0,0.026,,,,,,,,,,
https://transamerica.com,0.0,4307.4813,1977.0,31.0,1977.0,1360.0,26.0,100.0,1.0,0.0,0.0,20041.78046,0.029758064397065534,4307.4813,21435.9332,10709.504800060284,,28.0,20776.66000000013,9118.264449999999,0.0
https://exlservice.com,0.0,5983.290640000002,6870.0,2197.0,6870.0,6149.0,1993.0,506.0,180.0,4826385.0,4.556,20445.281520000004,0.009722054018377467,5983.290640000002,24374.385200000004,20270.03135212948,,25.0,39290.395999999964,13195.748000000003,1784.0
https://who.int,2.0,8833.900000000001,3626.0,80.0,3626.0,2281.0,34.0,602.0,123.0,1385705.0,1.403,20384.9,0.0478547324243498,8833.900000000001,28983.166500000003,14142.12077794415,,25.0,24402.543999999987,9406.176999999998,4348.0
https://fanniemae.com,0.0,3582.805,2284.0,157.0,2284.0,1543.0,91.0,179.0,124.0,3539619.0,3.364,17374.967500000002,0.0411690625973493,3582.805,28491.069525000006,9349.661777717685,,29.0,35245.15600000017,14271.53025,596.0
https://kiewit.com,92.0,3505.2680000000005,1423.0,158.0,1423.0,975.0,94.0,119.0,55.0,3712265.0,3.531,22238.562499999993,0.01186572551891326,3505.2680000000005,23755.012399999996,4807.796165899253,,42.0,8175.543999999975,1106.5,1234.0
https://groupon.com,0.0,2288.5045,,,,,,,,,,3697.8019999999997,0.11742004254948481,2288.5045,43391.674862000014,11845.210969608286,,44.0,50317.47600000291,27402.54950000001,0.0
https://proximus.com,6.0,5880.772,4425.0,866.0,4425.0,4059.0,152.0,186.0,80.0,367163.0,0.344,13110.048999999999,0.10702793866597962,5880.772,14530.895140000004,7913.953946282431,,26.0,8545.80399999994,2230.5000000000027,2745.0
https://plexusworldwide.com,0.0,4600.5615,636.0,132.0,636.0,449.0,15.0,61.0,118.0,1572609.0,1.489,12172.714499999998,0.8223057729330945,4600.5615,23987.5127,9849.068350994305,,3.0,23893.428000001066,9393.964500000002,0.0
https://maccosmetics.com,0.0,,237.0,83.0,237.0,236.0,27.0,0.0,4.0,1587.0,0.0,,,,,,,,,,
